-1.9858, -1.974
1.987, 1.974
-1.9878, -1.9767
1.9878, 1.9768
-1.9759, -1.9649
1.9808, 1.9648
-1.9808, -1.9649
1.9821, 1.9649
-1.9883, -1.974
1.9858, 1.9739
-1.987, -1.974
1.9878, 1.9767
-1.9874, -1.974
1.9745, 1.965
-1.979, -1.9648
1.9817, 1.965
-1.9821, -1.9649
1.9875, 1.9741
-1.9894, -1.9767
1.9858, 1.974
-1.9857, -1.9739
1.9858, 1.974
-1.973, -1.9649
1.9791, 1.965
-1.9804, -1.965
1.9791, 1.9649
-1.9925, -1.9767
1.9878, 1.9768
-1.9875, -1.974
1.987, 1.974
-1.9878, -1.9767
1.9709, 1.9649
-1.9791, -1.9649
1.9789, 1.9648
-1.979, -1.9649
1.9908, 1.9768
-1.9858, -1.9741
1.9883, 1.9739
-1.9869, -1.974
1.9877, 1.9767
-1.9746, -1.9649
1.9809, 1.9649
-1.9809, -1.9648
1.9804, 1.9649
-1.9791, -1.9768
1.9878, 1.9767
-1.9878, -1.9767
1.9858, 1.974
-1.9894, -1.9768
1.9745, 1.965
-1.9791, -1.9649
1.979, 1.9648
-1.9817, -1.9651
1.9791, 1.9767
-1.9875, -1.974
1.9858, 1.974
-1.9876, -1.9765
1.9877, 1.9767
-1.9732, -1.9649
1.9791, 1.9649
-1.9792, -1.9648
1.9804, 1.965
-1.979, -1.9762
1.9893, 1.9768
-1.9875, -1.974
1.9857, 1.9739
-1.9877, -1.9767
1.9729, 1.9649
-1.9792, -1.9649
1.979, 1.9648
-1.9804, -1.965
1.9873, 1.9741
-1.9894, -1.9767
1.9894, 1.9768
-1.9858, -1.9739
1.9893, 1.9767
-1.973, -1.965
1.9809, 1.9649
-1.979, -1.9648
1.9829, 1.9649
-1.9875, -1.9741
1.9878, 1.9767
-1.9878, -1.9767
1.9878, 1.9767
-1.9889, -1.9767
1.971, 1.965
-1.9821, -1.9649
1.9791, 1.9649
-1.9821, -1.9648
1.9906, 1.9741
-1.9859, -1.9741
1.9878, 1.9768
-1.9901, -1.9767
1.9857, 1.9739
-1.9732, -1.965
1.9791, 1.9649
-1.9791, -1.965
1.982, 1.965
-1.9876, -1.9766
1.9858, 1.974
-1.9859, -1.9741
1.9883, 1.9741
-1.9875, -1.9738
1.977, 1.9649
-1.9791, -1.9649
1.9791, 1.9649
-1.9821, -1.9649
1.9882, 1.974
-1.9858, -1.9741
1.9875, 1.9741
-1.9878, -1.9767
1.9875, 1.9741
-1.9817, -1.965
1.9791, 1.9649
-1.9809, -1.9649
1.9809, 1.9649
-1.9882, -1.9739
1.9889, 1.9767
-1.9874, -1.974
1.9859, 1.974
-1.9877, -1.9767
1.979, 1.9648
-1.983, -1.9649
1.9791, 1.965
-1.9791, -1.9649
1.9858, 1.974
-1.9875, -1.974
1.9875, 1.9741
-1.9859, -1.9741
1.99, 1.9767
-1.979, -1.9649
1.9803, 1.965
-1.9792, -1.9649
1.9791, 1.965
-1.9858, -1.974
1.9877, 1.9765
-1.9857, -1.974
1.9883, 1.974
-1.99, -1.9767
1.9791, 1.9649
-1.9817, -1.9649
1.9791, 1.9649
-1.9809, -1.9649
1.9874, 1.9741
-1.9857, -1.9739
1.9858, 1.9741
-1.9859, -1.974
1.9877, 1.9767
-1.979, -1.9648
1.9817, 1.9649
-1.9791, -1.9649
1.981, 1.965
-1.9858, -1.9741
1.9882, 1.9739
-1.9878, -1.9767
1.9877, 1.9768
-1.9859, -1.974
1.9791, 1.9649
-1.9803, -1.9649
1.9809, 1.965
-1.979, -1.965
1.9858, 1.974
-1.9877, -1.9766
1.9877, 1.9768
-1.9893, -1.9767
1.9858, 1.974
-1.9809, -1.9649
1.9829, 1.965
-1.979, -1.9649
1.979, 1.9649
-1.9858, -1.974
1.99, 1.9765
-1.9857, -1.974
1.9878, 1.9768
-1.9875, -1.974
1.9821, 1.9649
-1.9829, -1.9649
1.979, 1.965
-1.979, -1.9649
1.9858, 1.974
-1.9893, -1.9766
1.9889, 1.9768
-1.9878, -1.9767
1.9878, 1.9767
-1.979, -1.9649
1.979, 1.9648
-1.9803, -1.965
1.9791, 1.9649
-1.9858, -1.974
1.9874, 1.9741
-1.9857, -1.9738
1.9875, 1.9766
-1.9858, -1.974
1.9779, 1.9649
-1.9809, -1.9649
1.9803, 1.9651
-1.979, -1.9649
1.9858, 1.974
-1.9874, -1.974
1.9873, 1.9738
-1.9889, -1.9767
1.9874, 1.974
-1.9821, -1.9649
1.979, 1.9651
-1.9789, -1.9649
1.9789, 1.9649
-1.9878, -1.9767
1.9858, 1.974
-1.9878, -1.9765
1.9889, 1.9768
-1.9875, -1.9741
1.9809, 1.9649
-1.9809, -1.9649
1.9809, 1.9648
-1.9817, -1.9649
1.986, 1.974
-1.9878, -1.9767
1.9858, 1.974
-1.9876, -1.9766
1.9858, 1.974
-1.9809, -1.9649
1.982, 1.9649
-1.9809, -1.9648
1.9804, 1.9649
-1.9878, -1.9768
1.9858, 1.974
-1.9859, -1.974
1.9874, 1.974
-1.9875, -1.9741
1.981, 1.965
-1.9809, -1.9649
1.9791, 1.9648
-1.9804, -1.965
1.9878, 1.9767
-1.9877, -1.9767
1.9877, 1.9768
-1.9859, -1.9738
1.9869, 1.9741
-1.9791, -1.965
1.9791, 1.9649
-1.9791, -1.9649
1.9809, 1.9648
-1.9874, -1.974
1.9858, 1.974
-1.9874, -1.9741
1.9858, 1.9738
-1.9905, -1.9768
1.9809, 1.9649
-1.979, -1.9649
1.979, 1.9649
-1.9791, -1.965
1.9858, 1.974
-1.9878, -1.9768
1.9877, 1.9768
-1.9858, -1.974
1.987, 1.974
-1.979, -1.9649
1.9821, 1.965
-1.9791, -1.9649
1.9809, 1.9648
-1.9889, -1.9767
1.9858, 1.974
-1.9877, -1.9767
1.9878, 1.9768
-1.9873, -1.9738
1.9808, 1.9649
-1.9791, -1.9649
1.9791, 1.965
-1.9791, -1.9648
1.9889, 1.9767
-1.9878, -1.9767
1.9858, 1.974
-1.9858, -1.974
1.9857, 1.9739
-1.979, -1.9649
1.9791, 1.9649
-1.9791, -1.965
1.979, 1.9648
-1.9889, -1.9767
1.9877, 1.9767
-1.9859, -1.974
1.9878, 1.9768
-1.9877, -1.9766
1.979, 1.9649
-1.9791, -1.9649
1.9791, 1.965
-1.982, -1.9649
1.9889, 1.9767
-1.9858, -1.974
1.9858, 1.974
-1.9894, -1.9767
1.9899, 1.9766
-1.9804, -1.965
1.9791, 1.965
-1.9809, -1.9649
1.9791, 1.9649
-1.9882, -1.9739
1.9876, 1.9765
-1.9893, -1.9767
1.9875, 1.9741
-1.9859, -1.9741
1.9818, 1.965
-1.979, -1.9649
1.9822, 1.965
-1.979, -1.965
1.9878, 1.9765
-1.988, -1.974
1.99, 1.9768
-1.9883, -1.9741
1.9858, 1.974
-1.9789, -1.9648
1.9789, 1.9647
-1.979, -1.9649
1.9791, 1.965
-1.9883, -1.974
1.9897, 1.9767
-1.9878, -1.9768
1.9894, 1.9767
-1.9875, -1.974
1.982, 1.9648
-1.979, -1.9649
